id,popularity,is_popular
3eZYOQO4UzKrUDYDghtnFw,66,1
6SN1H9p6A0UbsNpfkxEEX6,57,1
0awuNCj9gwJEM0seER22DW,67,1
7BC38HgUWKdP45lBpKYKAJ,1,0
0E4Y1XIbs8GrAT1YqVy6dq,74,1
2Z8yfpFX0ZMavHkcIeHiO1,73,1
2gMXnyrvIjhVBUZwvLZDMP,86,1
7iNGwN4yuxATUtv0qYXJ8Q,49,1
5YnxnTS89l3FElIwfIAeSs,75,1
2v08cjj3Th8RpfJgluECcj,57,1
7yNJCsUH3tXlpQiHSsAc5l,68,1
3MEruRteiUZXkStfTlZqRn,64,1
43CIWpJaJHRcI4mUSjqgc2,72,1
5WbfFTuIldjL9x7W6y5l7R,74,1
7ytR5pFWmSjzHJIeQkgog4,80,1
3gntlMjzCV42fREUUbOHCN,59,1
4W6gvqpSxaTipukE5521Yl,72,1
0sKEilrw1GrBlG6qsTCrP4,74,1
7iMSOLaGijc7I6RcF6igti,53,1
1MX19fnaW1OUQoglWTYaOo,73,1
64SCQtbRtmO28ks1QhS3w5,73,1
2Qz8kpCjxulML39zB6gQxY,70,1
2Oycxb8QbPkpHTo8ZrmG0B,82,1
03B2SfXuvDh1m9F4tqrX07,68,1
4obHzpwGrjoTuZh2DItEMZ,79,1
5OELUCYgOHKFAvCERnAvfS,81,1
2MbdDtCv5LUVjYy9RuGTgC,75,1
1tEskhLQFPHfBqDaBgtkyO,62,1
5hvwx5i67IwnCkjl9VHkNv,69,1
3zakx7RAwdkUQlOoQ7SJRt,74,1
6zFMeegAMYQo0mt8rXtrli,74,1
49hdeJtcG2zgK4Nd83JcJN,58,1
3puhyUug02XewEB3CcogO5,50,1
3xUoEjDFhHCWlIeLRoTabt,54,1
22N2WWWq3pGweYgP5o5q7w,61,1
4Q34FP1AT7GEl9oLgNtiWj,75,1
1xQ6trAsedVPCdbtDAmk0c,77,1
0psS4i5YooJrXfDnGvWRLi,65,1
59qrUpoplZxbIZxk6X0Bm3,77,1
7Bar1kLTmsRmH6FCKKMEyU,73,1
48F2xnWq3LuzYWML327Z2r,57,1
1SF8piqsZWn86DajVKih8F,70,1
2Y3USTCETS4xbjJOzT1Icm,55,1
73O30uMI7n6DuzBmbtO7kC,60,1
5ovVcYo2MvjVydFwFyaaqy,63,1
4Oun2ylbjFKMPTiaSbbCih,81,1
5oVEXLYT47mTPnHwTGHciX,60,1
1v3lhrZEsOcazqR2QIyyRu,65,1
0FJdg6Fh9Js4XmbnML18ZZ,45,0
1yoMvmasuxZfqHEipJhRbp,80,1
63wx9vdskaXbYxyDx4oJCZ,71,1
3kOi5KZTcCOdqFlUjF9CDZ,68,1
5NhcE6cuJjVYyVEKp97zOt,67,1
3O9lWje3TSupR4vObAg9Yu,67,1
6HsXpHn2s6S9arU3Wy7ndc,65,1
01FvQEvHETjWqcDpQDJdTb,68,1
2NK6dtSujGIyilnEgbw8MX,63,1
0CfPMZ1DSdzglsMRpLDM2H,70,1
075qcpR3BnxD5CWUIx1HTr,79,1
2p6hbwOB2u5hI4Uc8FDNL3,67,1
2sXydP9vPEYUH4uAWotuGu,62,1
4i2qxFEVVUi8yOYoxB8TCX,80,1
6LVzOLJkzG3C4hLNOdaBry,66,1
7nINhyXn6uwUkYLY5KQH0K,69,1
6UelLqGlWMcVH1E5c4H7lY,90,1
77XoAnllT85lmR9WP0D8dS,67,1
57VeLYXrvNxe8Vs18K2M9W,67,1
4DCyfwekbYsNEzsYOG77el,60,1
7fEoXCZTZFosUFvFQg1BmW,81,1
2MWscPFPBe7MHcpE1BBan9,0,0
0ifYeH4gNXEyba41xr3I1w,57,1
5YSHygGN9D0mID1NsVd5my,71,1
6Tfr42z8irWjD6A4SGJwT8,3,0
2EjXfH91m7f8HiJN1yQg97,63,1
7vQbuQcyTflfCIOu3Uzzya,63,1
77khP2fIVhSW23NwxrRluh,56,1
5hslUAKq9I9CG2bAulFkHN,58,1
2pnPe4pJtq7689i5ydzvJJ,55,1
0oPdaY4dXtc3ZsaG17V972,54,1
2uFaJJtFpPDc5Pa95XzTvg,60,1
4PS1e8f2LvuTFgUs1Cn3ON,57,1
3YZE5qDV7u1ZD1gZc47ZeR,52,1
5DhHtzRjVTVvRl1eajvYPe,52,1
1eMNW1HQjF1dbb4GtnmpaX,64,1
0q9OKTIELKRYEsEc42tVvz,44,0
4dkgkn7EfsCSsgvihaKbi4,57,1
72HP2M4jjw4t0AIGdEVGEF,44,0
4CzhtKifG867Lu5DNQVBSA,79,1
7ejepEh5DJ79YI6owGRfkk,66,1
4d6NmHDQ64zEbzSAnr844z,47,0
2ksyzVfU0WJoBpu8otr4pz,90,1
2FRnf9qhLbvw8fu4IBXx78,72,1
5ASM6Qjiav2xPe7gRkQMsQ,54,1
2pXpURmn6zC5ZYDMms6fwa,54,1
1dtIaSlyrLI04sqYa8nLyN,47,0
0lizgQ7Qw35od7CYaoMBZb,66,1
3sDdyBHQ60Cs1opmIyRvhp,47,0
46pF1zFimM582ss1PrMy68,50,1
4so0Wek9Ig1p6CRCHuINwW,52,1
2GapxG7BxK55ihQRAlR39e,42,0
5a1iz510sv2W9Dt1MvFd5R,58,1
25leEEaz1gIpp7o21Fqyjo,50,1
1SV1fxF65n9NhRHp3KlBuu,56,1
4qP2V09IpTct5A1ZSnr1zh,46,0
3QiAAp20rPC3dcAtKtMaqQ,55,1
04vLj9QUXoKdRlsp3gkURo,47,0
38xhBO2AKrJnjdjVnhJES6,48,0
0rHToGels2lt8Y0mCYoF90,54,1
3QIoEi8Enr9uHffwInGIsC,53,1
2QpN1ZVw8eJO5f7WcvUA1k,51,1
5xlS0QkVrSH7ssEbBgBzbM,51,1
37UhuyGwWHgS1dhTePiJBy,41,0
1fjOitI0vZ41P63p1MQLcc,42,0
2olKV1Kl0yp2WdK78jcFsR,42,0
6cS9PmLky2NhLOhpIsUlow,69,1
19pDGIQMBBBzteNjmzzjDN,33,0
2aq7ZO1is1czoQAh076QFU,30,0
2K4XbdyLxi9jhqVQeyUKRK,42,0
0sY6ZUTh4yoctD8VIXz339,82,1
25W3eewfp10geV3fzWIGq3,25,0
30KctD1WsHKTIYczXjip5a,73,1
7dW84mWkdWE5a6lFWxJCBG,73,1
3z63V6OraICzWEyTCcbezn,34,0
3RaT22zZsxVYxxKR7TAaYF,70,1
5BK0uqwY9DNfZ630STAEaq,73,1
0PurA4JVJ8YQgSVopY8fn6,75,1
1xzUQMiCoY5pdego0pHMeV,57,1
73YUReisjb3A9ActdLLjJQ,69,1
5CFJRZRq6sdKKtRwNPWbYv,70,1
3O5osWf1rSoKMwe6E9ZaXP,68,1
19CSr8rwW05VJL2F91KFNK,71,1
2awNGIJHodfLZSClB3PYhz,68,1
6myUpr3GDR80Dg3zqNTmmG,59,1
66tOfHVH3aUrscg8vExRV4,67,1
5VYWxXUpxuxEmCqMLDqICo,67,1
1XjHRolIXL2M1EEOUsGGR4,70,1
12ntTeqEeTg7GAVpe8Mhpl,72,1
7Hc3YL8oDiAzbiAW32KXrw,58,1
6a8aUhYbaQBUI8PcJ5ZmQ6,65,1
2koUj1Fn5TKFEkChSmBPIb,57,1
4nuAslShoN77tq12fzwjUq,62,1
2n7Ao4nyESBa5ti8gcAbBt,52,1
6eVxH9Kyanzrw636zJRPcw,61,1
4IIuCotvqijraSdnVLaFnM,48,0
5E9YnE354Ua2h05nu4lmcA,66,1
1yhft6ZqYadd4GOrKrmK3a,70,1
1Ri9P0ZPrqr6h0REDRdJBd,48,0
5FVbvttjEvQ8r2BgUcJgNg,79,1
1VLtjHwRWOVJiE5Py7JxoQ,83,1
4xqrdfXkTW4T0RauPLv3WA,88,1
4Z5FyQlevoHoa5FsIVKZju,67,1
5RubKOuDoPn5Kj5TLVxSxY,81,1
5f1joOtoMeyppIcJGZQvqJ,73,1
4TpXLhpLYQPMHM1A8W9J84,60,1
3sKz6Sd72K0ofPWcJPPk6H,67,1
5fROvzNghPid8mbKNDYvpJ,68,1
26QApq0cuO9brJigr0C0W4,76,1
23XjN1s3DZC8Q9ZwuorYY4,74,1
26w9NTiE9NGjW1ZvIOd1So,77,1
36DHxTW2xdr9GG15T9oK9L,65,1
0tjZv2hChdHZCW1zFXpy1J,70,1
0Lsis3LB0XAK6XlTHXaJk2,65,1
3yv7994DWTEk3ihwy75YBQ,59,1
67ACYA3UI6QMNtHX6b34wX,73,1
39sDitIeCMrVX2QyXHY46t,86,1
0TdWVbcerMAcvljXrl9gpG,66,1
5Y05LYM8LhnQN78GqfjSeK,72,1
6uyiyatWPCqC59Mm4rO8xL,75,1
4P5KoWXOxwuobLmHXLMobV,79,1
1NHl9g36Ebu3g16y0vtUNV,65,1
6Fnvi5QnVkTskSzeRvvQds,69,1
0hxeouHqP3qzpTHerA7ha2,67,1
4jVBIpuOiMj1crqd8LoCrJ,69,1
7yiSvALPjMrBLDDrbcDRNy,67,1
3yhhv0VCmKkAWD9ysDLpTE,50,1
1SBgI8NDCkKLFFQgwzmsVX,49,1
3862MQcbNmghGJDfk8cOJi,55,1
2U5WueTLIK5WJLD7mvDODv,80,1
2993VQSr7a2Dj5hI5xcWG0,56,1
08TILUAN56HJoS1d9mNRty,57,1
6EDO9iiTtwNv6waLwa1UUq,75,1
4TCc369aRPRubv1m8R1TBG,69,1
6lt8iodSkYWEV0ifKCSlfg,51,1
3jjujdWJ72nww5eGnfs2E7,86,1
5n6gBhdEjCuj3obgCoTEFD,62,1
1H7KnK26kc1YyellpbINEn,75,1
1rP5gAqMlm8d6UnfseuzSm,53,1
5Yb7COMCFZxRB3Hy3Q3cS8,16,0
5rZlwNFl01HqLWBQGryKSm,79,1
6NaVCCFGylOLZAgk5eTTid,49,1
7liO3TEHfUqLnIlN54CW1D,53,1
0DUHmrwC8ZviGGC2o2JBy1,48,0
2w48Rk0oc4kgXUwm514G8P,36,0
76kyKtPLsFbQkdQ86QrkF4,59,1
0xUvi7wldroBzaZCengPa5,73,1
5SWnsxjhdcEDc7LJjq9UHk,84,1
35UUpTmrcFXNIVIN26ujXl,74,1
15OjBeqNX3bShsGYQbteRv,68,1
4Hpib09wXgD84w4uwTPnYD,68,1
0NXeZp31dd0cJ9t8FdKsTg,48,0
5syD6f38Jhckk5g9DgoCta,47,0
5iZ5wjTTxSIv8Cfrhj6Jla,55,1
0qg0GJp7HSewRCVPP4fKGk,61,1
0zLCBJZSiELJf02ucPP9wb,68,1
0nYvjcSlCgjcwogQAwIwNp,71,1
4x3mum2YGHtIBrgUKiNt4F,63,1
5NOUjBikzECEJyZMTxtErD,66,1
6ilmDtTR9yGrZCIOnMLNQy,70,1
4g27tVPyGHi38dczFoJZZy,66,1
0DIZ8J9uS3eueZCJeFxq5C,60,1
23TwR29GSeJBfXnXhmDlwR,78,1
7gCe88FGMlkyURLPxglbAo,72,1
0bMyxvtbPa7HFemLjzw0xX,58,1
7Dx9Z6Aon1qPS2N0rHSWTe,70,1
0c34ovpXiMWWUbKX0IavIH,74,1
4GpJgYHeecRyjDZGzAy9cq,30,0
3ko9jEHNt4O5fjKN65ULJp,61,1
3S2R0EVwBSAVMd5UMgKTL0,70,1
0sci7ppTZFm4mjcH3nu8yO,68,1
017PF4Q3l4DBUiWoXk4OWT,79,1
5lc60qyPHtRXMYYlb2IvNk,38,0
2IKJtXeR5UsaUjZB46fTOK,60,1
6u7gmPOz7pzzaeR9xSBpsR,63,1
0q85C1JiECyYIQthz1posA,63,1
1whfVLMKWqAX3uk97VXsNN,60,1
6NYtLvyThMT0oALFdJFdzq,61,1
2PI3qpTqYowwMzOSQRuj73,59,1
0YYNIGKgAk34vZkV2NySie,53,1
21jGcNKet2qwijlDFuPiPb,88,1
0ofHAoxe9vBkTCp2UQIavz,86,1
3PfIrDoz19wz7qK7tYeu62,84,1
5IUtvfNvOyVYZUa6AJFrnP,73,1
0jcZ1uIHmvh6Is9T6hXOUk,64,1
3zxAw8PaqpeGZ3Pakkxv3J,64,1
44gRhRi2OhEf7moAUj6MD1,70,1
4s0R9lDVKIchcSlFBPosIN,73,1
3gruCKVuhCsRjs3a3dG8CA,69,1
0EhpEsp4L0oRGM0vmeaN5e,74,1
35Dh5MnCUPLN3XyAVtQff3,65,1
4R2kfaDFhslZEMJqAFNpdd,89,1
1VSuFS7PahCN3SWbOcQ98m,73,1
2Dct3GykKZ58hpWRFfe2Qd,82,1
5avVDmK9FVJpd3MDO8I3Zl,67,1
3QGppKBPd9gHOgHJzRbVIw,59,1
0zzVTGyRrWpQu8Fr28NRAv,70,1
3VxOgQ9o1aKonFx4d5lPR3,55,1
6pcywuOeGGWeOQzdUyti6k,87,1
2J4P46vCFm1rPkNkp9pZWX,67,1
6wQlQrTY5mVS8EGaFZVwVF,72,1
3H7ihDc1dqLriiWXwsc2po,78,1
14c8arYQPMtxPcF4L4FYXC,48,0
7naywWPWnotqbjT7xBPQER,0,0
6mADjHs6FXdroPzEGW6KVJ,72,1
1mohfLaTJtB2RplHLQVM70,73,1
2Kb2hpEwsv6u04fgSagfG2,0,0
73P6M7lSnS4heaXSae5RlM,34,0
1KdPbQcbJfTn56KaGXtb4Z,52,1
77MdvMx9L4ZQuLhhn3o21h,75,1
2fTdRdN73RgIgcUZN33dvt,64,1
5P3oaNpPDVLRJsL3152SEs,60,1
1Wt5tponmRQp7JgasjIvSf,39,0
7fxSLnklnayJNBIKntXedZ,71,1
3CDVMejYHnB1SkEEx0T1N4,72,1
7B3z0ySL9Rr0XvZEAjWZzM,81,1
6nfqlFOMiWthaOEa53uU0v,64,1
4SCnCPOUOUXUmCX2uHb3r7,70,1
42Tohunwlh34o0mgxYx5iq,65,1
4V9ynsDPwHtdItksqjuRu0,66,1
4Ws314Ylb27BVsvlZOy30C,75,1
3WaDoMDQRqDdgtCDLxanpN,62,1
7ju97lgwC2rKQ6wwsf9no9,77,1
50I7FNN2rl2rWiNwGxS146,66,1
6higdpilQBtxJDp1vUuPaw,27,0
1wGnp7ejkCuXRsehXx0PNP,72,1
1LV5cAo02H8h5YlZNcjULM,61,1
4SVTus5gJc5cfkFZ8ELK1p,56,1
11XegnWeJHBDtj9IsNwngu,64,1
5yY9lUy8nbvjM1Uyo1Uqoc,78,1
5MwynWK9s4hlyKHqhkNn4A,83,1
3DA4SE262k6rdEtlHteNyq,71,1
6gxKUmycQX7uyMwJcweFjp,77,1
4EivmOT13NMpNSfTKn9p4s,75,1
2JxBHISFV4ISAE8VMngqWS,73,1
1DwAjAX7ewOavUXzFUzDOF,0,0
5CBnWXD8M7e8Q6WubFLtXy,62,1
3k0YJnqMKRZb8swo86vCkq,69,1
7x4ASXYEKfQBCewcZhK776,72,1
6wxQ60q4I3qWNjwBgftVN0,44,0
69HzZ3ti9DLwb0GdWCGYSo,78,1
3Dv1eDb0MEgF93GpLXlucZ,79,1
55CHeLEfn5iJ0IIkgaa4si,70,1
22LAwLoDA5b4AaGSkg6bKW,77,1
77Xwqkw7VrV8E5FCq9JhO8,59,1
7IECs9d4Rrlpa7tiHOCE1w,63,1
5kTn07V96U8LyoQgz6DZzX,60,1
7e1VoRlNumuEkXlITMHKLE,61,1
4GurWpxvH3NoWz9f9wirPq,54,1
1iyE0UwRtLUBf9OqLfFGSp,62,1
1jWHtG4UXwH7JkEGY559Pa,63,1
33gwZOGJWEZ7dRWPqPxBEZ,75,1
7yFhA2fUsL2oIMWlw5DaHQ,75,1
1Y3TlYJNhIa7k4YAvFkJAB,67,1
07mnxqYqssab1EEBynCuQ4,54,1
7CdoE8U5DwrwCaLoyf3ME0,67,1
6sk8haR99TFmwp9S5U7fac,61,1
16oNc3gAxjqO7ifVoEYqCR,57,1
17BBRv0iYOVlcbMjJUSfBO,55,1
6FiySur7YZL0Kff2YVGsEB,69,1
47qZzTLLJcuD69AIKnquo4,62,1
6fMzgFFGzWCwiHMzDzNpp5,63,1
0nEWVyeYLtIi3JUHpASGiU,55,1
25zlnOAzbVoOzIeXSvQFf1,77,1
7eJMfftS33KTjuF7lTsMCx,83,1
4umIPjkehX1r7uhmGvXiSV,77,1
5RqR4ZCCKJDcBLIn4sih9l,73,1
3gkVzq8JrEUpershkKHMlv,53,1
6bxUnsSGZCmoHHU5auwtps,73,1
2CDcXWYWilHTXrsOXJza8n,57,1
4lSfhHd5Knwl8yQw2cVjAD,66,1
527k23H0A4Q0UJN3vGs0Da,79,1
6FXsrAH7Zol1jusSeJIoYA,53,1
46hDiH4YvAWXE04GskkIHS,54,1
1cMMVJ4FDqhCci9efd1BU6,68,1
4HBZA5flZLE435QTztThqH,82,1
5o6dFqafETxZNqUFt9ZqAC,60,1
0clSHsrHl2irBkObcLEZqS,55,1
7Ce11Oh1kConF6UlkBWnaZ,53,1
7dH9TPjTWQ60wOJkmYay8a,67,1
2Kv3JWOzRJsaen5vjmTVJL,54,1
0Jlcvv8IykzHaSmj49uNW8,80,1
693NFnfJZt16AFDaZqlflo,60,1
09YHm6IkdZko28KdEbXtPb,70,1
0nbXyq5TXYPCO7pr3N8S4I,84,1
551xyaSJsg8hILXFq9JdST,65,1
661wc0CTq5MbppEG6zYP5n,57,1
0ada5XsQGLPUVbmTCkAP49,75,1
4pvb0WLRcMtbPGmtejJJ6y,80,1
6tLWt7gkvvTSjS6OfJjiyJ,58,1
3JKgcAa7r07ocVWcV8bS0H,78,1
7ge7BHazYbVKi8qyZUX1Bm,74,1
0kPeZAyIhIfeZNrtfjJGDB,71,1
127QTOFJsJQp5LbJbu3A1y,74,1
14wf185UxfNbSy8dwt4r4q,68,1
4K06PO78fW4mnBVenxGNob,77,1
5dOxHHMOFAbG3VH23t0xNm,75,1
7MN8RYSofZsFROBlEOAzXq,65,1
5kkaSMcf4BFlhRRICCKZb6,70,1
10xuH52YSXHWFwCaF1fsDd,66,1
4nK5YrxbMGZstTLbvj6Gxw,72,1
64NX4R1rgHb1LMLDAnNNPp,70,1
28uL97M3whSL1UWqr7hsNh,59,1
3AMxuq6id3YGB57eWeheZQ,62,1
4RAx7olzEuHXZsIyZPK0kN,57,1
5wWAwzGp2OaaoIkwcz6wZs,72,1
5esKpsrB3TbGHwFaAjIGMx,54,1
3Z8FwOEN59mRMxDCtb8N0A,76,1
0Aqi7ArnBrGblW5T6p2jmD,79,1
1Z0cZI0UzNbP9L8MzzGxqf,75,1
2Eeur20xVqfUoM3Q7EFPFt,76,1
1MgV7FIyNxIG7WzMRJV5HC,79,1
3hUxzQpSfdDqwM3ZTFQY0K,86,1
6VsvKPJ4xjVNKpI8VVZ3SV,76,1
5kI4eCXXzyuIUXjQra0Cxi,76,1
1gIlID64VBhXDDnzGDdn09,51,1
0ZNU020wNYvgW84iljPkPP,79,1
0fCwrjKfWxF3xQhZrYUw4T,72,1
1ZvBVbsaNqHEP6ymXaPGlj,63,1
6KJqZcs9XDgVck7Lg9QOTC,73,1
7kt9e9LFSpN1zQtYEl19o1,78,1
2NmsngXHeC1GQ9wWrzhOMf,78,1
2QDyYdZyhlP2fp79KZX8Bi,70,1
08fa9LFcFBTcilB3iq2e2A,69,1
7MbT4I8qGntX4fMdqMQgke,71,1
6MWoRt97mnSTXZhu3ggi9C,69,1
4lH5L59hPQGr05aJyb2Q2E,74,1
5jbDih9bLGmI8ycUKkN5XA,69,1
1Cv1YLb4q0RzL6pybtaMLo,77,1
1YM6c2sxbf2Jacl9IFgn4I,69,1
21CkzgKCBCq5V4XKjiGSIj,75,1
7d94IqWX2UmSKMGUYSGFJG,70,1
39Yp9wwQiSRIDOvrVg7mbk,77,1
5JAYDuLRkODlVt6dgoalKk,69,1
7pbg3ABlAZv2NiIdKbBBFm,71,1
0440JCJyIAmINA8KcYgFb5,67,1
0nGXi46VcQQ56ZJR428MKS,70,1
7AvprzMsRJpybaalckaT8c,71,1
4PPLJAEYBSOcnzr9TZoqf9,69,1
4wVOKKEHUJxHCFFNUWDn0B,83,1
2QqJTIlGKRLJC3onkavYEz,75,1
4F6YLjakjqWFTgC5qfEwPQ,67,1
3NWrHCwvyII4fTx05PN3IO,67,1
38iBrrbbXyWaSPkmuDNgjZ,66,1
2SVx3uds6jTWALFxevIWMA,67,1
1hg3RlqFZXJb5YgRoK9qmF,74,1
6qwLieyhZ2vhn3xuIOrw32,52,1
2aSM4sbNN7cSmpYOG0sf46,59,1
6O7fPYTsb2mY0PiFt2ymDB,64,1
7idmHTAQQPUFqdjXkoooXD,70,1
7qRVyZDt1Caftkk8CQlKtk,56,1
7sjFIZ1g5QLJLGja3k592K,64,1
1XdbvPWz4lhyRBMz9cBy8b,72,1
79s5XnCN4TJKTVMSmOx8Ep,83,1
07KXEDMj78x68D884wgVEm,73,1
0bjgQ24UZGwKikldIyEOgf,59,1
4TgHt7vKCimpywaiKfl0uj,60,1
2FhEj9lvEIaJihjFprRrGt,56,1
4OGIeHtYhRTJ8iW21UUyZW,56,1
3eV2WT9YhfzkxbufnBF8wK,65,1
5Y6nVaayzitvsD5F7nr3DV,85,1
48KXAIruJ07kJVCWOGohMV,70,1
7mEUjhl6aTztdHCrxoTgBG,57,1
4Tc9PHEoeP17PQj3OOKXPu,56,1
2SxR5RitJdsG6wINvJLBSD,56,1
3JwxpSpGaXmGqLwWN6D6eC,65,1
1z6wl2rwKatfmza6usanWw,62,1
4SFknyjLcyTLJFPKD2m96o,79,1
0SqqAgdovOE24BzxIClpjw,77,1
2IuazAsyvbb3fFZb0Uvsmk,56,1
6EfBMJQwe2xLgldra6DaYp,59,1
4cktbXiXOapiLBMprHFErI,81,1
5M8goiFYynmNxhueYW6grR,67,1
6jRq8gaZhMUyy5RclRPcAf,80,1
2qzUpSVI4NnPyWxbXwumTj,54,1
7fsNNSLGG8Wi0nFbufCU6L,63,1
4uqh9bualXNHXXwO2wPorc,62,1
01JMnRUs2YOK6DDpdQASGY,72,1
6WHZvtFnceMMv08gUCHR0y,72,1
7szuecWAPwGoV1e5vGu8tl,81,1
5lH14PEjAXYuMTz0Dd4L1D,54,1
1akB0Fn6w8U0j2hrDcj1kZ,61,1
4qu63nuBpdn0qHUHuObEj1,85,1
1orjH4IkSH9VrWmRCToKV8,63,1
0Al3wN3keprGTSgG8NBwjr,72,1
3ZCTVFBt2Brf31RLEnCkWJ,86,1
1oOEkBNp4zWnkD7nWjJdog,68,1
5XzombolzpiaOSTdj1W0VS,60,1
5QZKcQDp0tCcvMdyqEciBV,68,1
6xZ4Q2k2ompmDppyeESIY8,69,1
6HM2tjTLqJi0poAkCdnNTB,58,1
2dzja72gQodveSpguIQGJl,69,1
0zlru783fmr588D5RY9ERU,60,1
6J2LdBN97cDWn0MLxYh9HB,82,1
3FU6urUVsgXa6RBuV2PdRk,81,1
2tnVG71enUj33Ic2nFN6kZ,81,1
3JBvJ9PwrYA1oeUzI3FMRI,54,1
4objxuNfJlJHomkRIPa2Y2,55,1
2AlYncTpVHKwHb55F9lF6O,68,1
1zg8flkyo77uKIfSk3P1RI,53,1
2ONOyrMhqho3oajY2tpC2n,42,0
2XU0oxnq2qxCpomAAuJY8K,79,1
0cIdDSmufdNilhWoIqui9v,18,0
6R6ZoHTypt5lt68MWbzZXv,71,1
7IMwEtpAiJanqF6vQteZN2,68,1
5LHHKZOwV8XW4LJP2C64mw,63,1
2ajzBr7vwHTEBeqDzcsNRC,63,1
2AqbOAAgaNRygNIJYcM69I,49,1
53cGGBxGPaRjP0HVUESyW5,66,1
740kQ8xwSGloumdiKR5Cwz,63,1
431M98gFekRc9HdNfgWc7N,49,1
7yBbV2k2S2uhaQc24NF2xt,71,1
4w47S36wQGBhGg073q3nt7,72,1
7FIWs0pqAYbP91WWM0vlTQ,84,1
0gO3E51A3fqp0ypJ26QbVP,60,1
7rvIC7X0WzzBueQVk3ErYc,0,0
06s3QtMJVXw1AJX3UfvZG1,85,1
1sgDyuLooyvEML4oHspNza,73,1
7sQKy5vlPQllr0k9IjYJv3,70,1
4kfeRwpq5KUaqTkgi4TbDF,64,1
43Yip60tq1mbUzYljeavTZ,2,0
5f4Hy5mw5SRaUgXX9c6P5S,72,1
4YhJ3a6kBPGJWX4Ek77sDd,65,1
0y7Ao3CVJsyKFmqdjutiIF,61,1
02mYw61RoS1vXvkD9Q5dpN,64,1
7GwYENSg87oERcW0Wacd6m,55,1
4LkEHc33eXcXFQNwxruw7W,57,1
4loM16743hROPC6uIJG6wM,67,1
1Y7AZ3akqDipAyo6mmOQTy,78,1
2f8y4CuG57UJEmkG3ujd0D,64,1
0JZUiKHoEDpsLvXfeqbZxV,56,1
3IaxObCWKEaGtIT78GsEpP,49,1
4PklAHGXT5ityno3IA8SKd,75,1
528tmecDkMqldxlhOrN0DH,39,0
7qaoXmlsSrndaQeDRPpOeW,49,1
7qEHsqek33rTcFNT9PFqLf,90,1
3QzAOrNlsabgbMwlZt7TAY,83,1
6QeUzTuBoasiii8nevDciq,56,1
021lWIHJrURZrmvYQ1xcM8,58,1
66z5CuZkqkb18VhFTRwbZk,68,1
6PHbWsTTlmQKF9i9VC1KFv,55,1
5v1STk4ZTTDrhgCs6LD3nd,51,1
0biVzpdI2z0vAxwfU9xuuA,71,1
7enaBBJnekyUCcXRuwGEH6,54,1
29s4u1adFGLWtGehbR5xkq,53,1
12ZpiGAd2uPgJiofgoZMue,53,1
3cFHCXuBZKMJd8Q4Wt8RB3,50,1
6Kj17Afjo1OKJYpf5VzCeo,73,1
3TciLI5wo7RddPtAFhiU9V,58,1
4SIB2yxKoFOrbkjA4zfQbB,67,1
2iW6Hb6kfrz2K7EhPibFiq,64,1
40j4RoqmLiivqzRObbQ4BF,74,1
1lUTmmPMAsxZBR2iK9CKDF,69,1
591ks2A0o7ratTpiRdI7M6,73,1
0uDdI4fAXCuNhQbmxENdsO,70,1
3Ddny34bFoYBb8dIGq5lwp,66,1
5nexAvWNhwg51EavnDgViy,71,1
6GJNINiIzgBRz1OWNpfU9c,53,1
60RFlt48hm0l4Fu0JoccOl,69,1
1OzTWpCLYBN2KpemG2SPlk,1,0
5fHrHoJKfCgBd35zwIBmUK,61,1
1YqXXJDSlDHrp66g9as4uo,57,1
2jHqz0XXugOGhpaRS4tT62,58,1
0oT9ElXYSxvnOOagP9efDq,58,1
3aMUiKCIXJeurR5ppEMJZD,61,1
3q3ene9MGUbx02i0QP3iIG,52,1
31JID2STTlLuFqXFWHyM8e,62,1
5H4mXWKcicuLKDn4Jy0sK7,78,1
6MBUUSIWCzaXW4q58Ktrv9,72,1
7lidXGPXPYLNThITAOTlkK,74,1
05aZ9sAU1YXndHv0FMi9iW,62,1
3Q4gttWQ6hxqWOa3tHoTNi,76,1
3IvMYBE7A3c7to1aEcfFJk,58,1
5TCBWmEBrin7etRa4Lswr1,61,1
3KixNgUEaDtrKJVzdqjU5q,62,1
0YkUwXxnTkeJBvt5upeEtP,64,1
6fLVTVaHWaEfVKfEgbkf4D,58,1
1I55Ea0zVoSKs6MqW7DQ3i,67,1
1RrQK0BIyxZaOooNDVSEaZ,60,1
428JUvntvW20r9hOOpFAao,62,1
5m0yZ33oOy0yYBtdTXuxQe,84,1
6heRfvHrUIIPx9TqRg8SCq,64,1
7KSSdFCBHCfq4KPzz78ghk,69,1
3TTMUI5dFcbeNSDTTDY9M8,71,1
1gVCEnryJhkdQcuC0Kbvor,59,1
696DnlkuDOXcMAnKlTgXXK,78,1
6bnF93Rx87YqUBLSgjiMU8,87,1
3eekarcy7kvN4yt5ZFzltW,84,1
2wrJq5XKLnmhRXHIAf9xBa,78,1
0ROE31C8Wu4neZoR9stM9e,51,1
485RHcQUM5qotAlfutUhwT,55,1
7jx8tZVzfOAYK6bwP1mwqN,51,1
56uXDJRCuoS7abX3SkzHKQ,73,1
1E3VQQWFQAPJkXfYHjqWoI,68,1
73C80fhriFzangrzWVO4Zp,49,1
7FsAFw1oZeTJUZmIzSh0cg,67,1
3oHiR89Y8gn6xt3YGAAzFj,55,1
